3
2000 2398 3597
0.0330983 -0.0550128 -0.135919 
0.0420333 -0.0572242 -0.07162540000000001 
-0.0187019 0.0338449 -0.160227 
-0.06654450000000001 -0.0184341 -0.0739886 
0.07392079999999999 0.0173994 0.0522737 
-0.0522897 0.0332249 -0.150379 
0.00721094 -0.0574049 -0.0394371 
0.0536935 0.0360353 0.0439195 
0.0542905 -0.00439716 -0.160227 
-0.0192115 -0.0536043 -0.080842 
-0.0680987 -0.00103395 -0.108519 
-0.0653729 0.0167613 -0.140125 
0.0812075 0.0361193 0.0402552 
0.08630930000000001 0.0260472 0.0454601 
-0.0401815 0.0383226 -0.0265892 
0.00594245 0.058835 -0.155486 
0.0915041 -0.012876 -0.0480459 
0.0505321 0.0461442 -0.133082 
0.0267784 0.0582316 -0.0640126 
-0.0401687 0.0229621 -0.160227 
0.089808 -0.0278732 0.0413631 
0.0408982 0.0577112 -0.011742 
-0.0176048 -0.0547347 -0.113718 
0.0942253 -0.00642182 0.039669 
0.0179421 -0.0586509 -0.0758196 
0.08141320000000001 0.0259302 -0.076858 
0.0737549 -0.034961 -0.09175850000000001 
0.0854386 0.000523329 -0.07393950000000001 
0.09439210000000001 0.0366784 0.0109169 
-0.0254814 -0.0517675 -0.08547440000000001 
0.0474204 0.0536999 -0.107758 
-0.00925517 0.0239773 0.0162184 
0.07148019999999999 0.0521107 -0.0513627 
-0.0196407 -0.0541947 -0.130278 
-0.022718 -0.0529616 -0.103614 
-0.0379294 0.0476127 -0.06369420000000001 
-0.0487433 0.044307 -0.0841457 
-0.00330989 -0.0547456 -0.0303872 
0.074061 -0.00901739 -0.116481 
0.0729419 0.0551827 -0.0149054 
0.0385935 -0.0550063 -0.121122 
-0.0675998 -0.0102078 -0.103555 
-0.0504615 -0.00222844 -0.0369828 
0.0181183 0.057492 -0.00198516 
0.0881448 -0.00574186 0.0509699 
-0.0629459 -0.0326001 -0.119349 
-0.0113725 -0.0568526 -0.131406 
-0.0629617 0.0324287 -0.119134 
-0.0674068 0.0124299 -0.111913 
0.013391 -0.0553132 0.0043523 
0.00985756 -0.0414497 0.0258604 
0.0805391 0.0069759 -0.0917152 
0.0950302 -0.020926 -0.0112621 
-0.009679699999999999 -0.0561488 -0.0928855 
0.0439081 0.0559862 -0.0975668 
0.0322929 0.0579582 -0.0643995 
0.0236317 -0.0496247 0.0309376 
-0.0671779 0.007996649999999999 -0.138502 
0.000700576 0.0240521 -0.160227 
0.0435021 -0.0536022 -0.117118 
0.0709067 -0.0418776 -0.0870001 
0.00128305 -0.0523393 -0.00249065 
0.0340684 0.0419263 0.0401668 
0.072503 -0.046026 -0.07066790000000001 
0.0203585 0.0114995 0.0543376 
0.0823675 0.0533561 -0.0117556 
-0.0669163 -0.0156634 -0.099235 
-0.0235756 0.0516351 -0.0589301 
-0.020257 -0.0424163 -0.160227 
-0.06370480000000001 0.0296669 -0.123936 
0.0358856 -0.0190774 0.0547724 
0.0492552 0.0134031 -0.160227 
0.0949284 -0.0277259 0.00124992 
0.0342816 0.00928609 0.0575964 
0.0874694 0.0389128 -0.0394903 
0.0776646 -0.034584 0.0422825 
-0.00623381 0.00450984 -0.160227 
-0.0182909 0.00333544 0.00529957 
0.09486849999999999 0.028428 -0.0132573 
0.0213484 -0.0160826 0.0550592 
0.0785426 0.0244115 -0.0887664 
0.00314255 -0.0519611 -0.160227 
-0.0471099 0.0447702 -0.112623 
0.0226565 0.053226 -0.160227 
0.0138716 -0.053493 0.012283 
0.0293465 -0.0308267 0.049238 
0.0719048 0.0322481 -0.100671 
-0.0217609 0.0373465 -0.160227 
0.009127379999999999 -0.0559415 -0.00729806 
0.0629257 -0.0564079 -0.0194524 
0.0444108 -0.0575359 -0.0378207 
-0.0657132 0.0114949 -0.140688 
-0.00205048 0.0327091 -0.160227 
-0.0405016 0.0470435 -0.119517 
0.0119224 0.0436359 0.0268402 
0.0424002 0.0548476 -0.111911 
-0.0545756 -0.0378167 -0.144475 
0.0245619 -0.0579712 -0.110821 
-0.0250267 -0.00423551 -0.00378633 
-0.0404818 0.0390788 -0.157852 
-0.000237509 0.0341575 0.0218593 
0.0435234 -0.0213496 0.0532286 
0.0942906 0.0271086 0.029055 
-0.0589675 -0.0267467 -0.145891 
-0.00917397 -0.0501935 -0.0105673 
0.0563735 0.0569515 2.15429e-05 
0.060488 0.0567314 -0.0157351 
0.029995 0.0494293 0.0306856 
0.074697 0.0458851 0.0301003 
0.0281148 -0.0134427 -0.160227 
-0.00094845 0.0589122 -0.157187 
-0.0259498 -0.0510645 -0.0653567 
0.0851162 0.0431316 -0.0402959 
-0.0663672 -0.018147 -0.12657 
-0.0362357 0.0484103 -0.143792 
0.0317082 -0.050421 0.0286193 
0.0130857 -0.0567526 -0.00404763 
0.0950312 0.00682165 0.00659254 
0.0294036 -0.0585191 -0.0147857 
-0.0560143 -0.0227955 -0.151516 
0.0310938 -0.0581124 -0.0564322 
0.00215812 -0.0240712 0.0288445 
0.00360676 -0.0102041 -0.160227 
0.0273929 0.0448098 -0.160227 
-0.0434194 0.0203503 -0.0269506 
0.0445127 0.0119537 -0.160227 
0.022477 0.0583077 -0.104384 
-0.0235538 -0.0480243 -0.0256804 
-0.06759030000000001 -0.012423 -0.0710189 
-0.0219072 0.0534032 -0.113065 
-0.0300816 0.0507019 -0.102283 
-0.0330775 -0.0495417 -0.111187 
-0.034451 -0.00521574 -0.0161493 
0.00294441 -0.0177936 -0.160227 
-0.0436481 0.0458027 -0.0577017 
0.0545817 -0.0475207 0.0310447 
0.062257 -0.0330068 -0.130221 
0.07736700000000001 -0.0240776 -0.092044 
0.0255388 -0.008554549999999999 0.0574599 
0.08101709999999999 -0.0274979 -0.07569480000000001 
0.013246 -0.0454924 -0.160227 
0.09185699999999999 -0.0356282 0.0297935 
-0.056889 -0.0409135 -0.131464 
0.017532 0.0567043 0.00601906 
0.0657213 0.00327379 -0.148937 
0.0676942 0.0294199 -0.11862 
0.084755 -0.020966 -0.0685635 
0.0113674 -0.0582896 -0.152674 
-0.0501448 0.00241813 -0.0363996 
-0.0360789 -0.0270889 -0.0191555 
0.0330456 0.0580319 -0.0315244 
-0.0307853 -0.021724 -0.0119547 
-0.00875975 0.00544324 0.0178432 
0.0115906 0.0152586 0.0430438 
0.07223980000000001 -0.0547981 -0.0243206 
0.0812224 0.041214 0.0349411 
-0.0111613 0.0137033 0.0149461 
-0.0252288 0.0387017 -0.0101256 
0.0774845 0.0308487 -0.08414779999999999 
-0.0124391 0.0429168 0.000209942 
0.00465905 0.0588168 -0.11461 
-0.0343672 0.0289825 -0.015456 
0.0516883 0.0352695 0.0445891 
-0.055156 0.0341012 -0.0418046 
0.0240396 -0.0584646 -0.0585443 
0.0802417 -0.0341977 -0.0707578 
0.0338533 -0.0581418 -0.0337513 
-0.0334437 0.0488552 -0.0616539 
-0.0520335 -0.0429624 -0.0893443 
0.0434131 -0.0396871 -0.160227 
-0.0665115 -0.0187181 -0.0701222 
0.0251283 0.0583747 -0.0457136 
0.057735 -0.0498976 0.0265404 
0.0922859 0.01222 0.0438557 
0.0485889 -0.0571857 -0.0402641 
-0.0311506 0.0494031 -0.154339 
-0.00588515 -0.00247488 0.0213153 
0.0268924 0.038419 -0.160227 
0.00393302 -0.0586388 -0.101068 
-0.0588685 0.0397201 -0.103392 
0.0465616 -0.0155304 -0.160227 
0.0950159 0.00926516 -0.0106526 
-0.0194719 0.0542085 -0.149408 
0.064482 -0.0228248 0.0510749 
-0.0645675 0.0277902 -0.092347 
0.0493872 -0.0572728 -0.0301224 
0.0419718 0.0125528 -0.160227 
0.076643 0.0433846 0.0329956 
0.0104547 -0.0586326 -0.129348 
0.0516503 0.0571647 -0.0165096 
0.0275403 0.0334907 0.0473998 
0.0151971 0.0586764 -0.101541 
0.0223416 0.0260982 -0.160227 
-0.0403728 -0.0470141 -0.127396 
-0.0206092 0.053894 -0.138217 
0.0545342 0.0570475 -0.00909039 
0.0332723 0.0235961 -0.160227 
-0.0429389 0.0427683 -0.151462 
0.00547514 0.0568701 -0.0399558 
-0.000682316 0.0275102 -0.160227 
-0.021356 0.0155977 0.0017362 
0.028018 0.0518209 0.0274167 
0.06914869999999999 -0.0250365 -0.120432 
0.0676884 -0.0282174 -0.121989 
-0.0625016 -0.0347963 -0.08697920000000001 
0.0461554 -0.0565731 -0.07752009999999999 
0.0725297 0.0549054 -0.0241805 
0.00557477 0.0207775 0.0349494 
0.0701659 0.030315 -0.109163 
0.0195364 0.0214184 0.050731 
0.0933585 0.0327032 -0.0267723 
-0.00403149 0.055592 -0.160227 
0.0592785 0.0122875 -0.160227 
-0.040485 0.0469355 -0.0661747 
0.0206438 -0.0487031 0.0296876 
0.0441784 0.0469549 -0.149383 
0.0832932 -0.0502606 0.0193021 
0.0356485 0.00104637 -0.160227 
0.0192808 -0.0316079 -0.160227 
0.0833059 0.0422902 -0.0475679 
0.0249825 0.0583194 -0.0642503 
0.0168905 0.05828 -0.0229057 
0.0364969 -0.0541382 -0.132504 
0.0679574 0.0147325 -0.136759 
-0.0340952 -0.02309 -0.0163338 
0.0396396 -0.0529592 -0.131786 
0.0376452 -0.0201035 0.0541776 
-0.0369409 0.0483503 -0.08390309999999999 
0.0808113 -0.0192194 -0.0840793 
0.0634589 -0.0553444 0.00993896 
-0.0433078 0.045945 -0.143001 
0.0435918 0.0572325 -0.06685099999999999 
0.0252847 -0.0578683 -0.114156 
-0.0681573 0.00477994 -0.0834044 
-0.0318106 -0.00300913 -0.160227 
0.00306644 0.056446 -0.0404399 
0.0838339 0.00592873 -0.07957259999999999 
0.0402696 -0.0579187 -0.0191107 
-0.06791659999999999 -0.0026505 -0.122656 
-0.0178394 0.0546084 -0.111054 
0.0918477 -0.0266472 0.0386268 
-0.0524779 -0.0428038 -0.0643695 
0.06754599999999999 0.055133 -0.0368241 
0.0479082 -0.018471 -0.160227 
0.0720112 0.055587 -0.00721326 
0.0400389 0.0575815 -0.0628016 
-0.0663517 -0.0183506 -0.123622 
0.000838705 -0.0568448 -0.0570598 
-0.0346844 -0.0143626 -0.160227 
0.0866989 0.0521924 0.000686351 
0.0875899 -0.0380855 -0.0402891 
0.09438100000000001 -0.0289009 -0.0247888 
0.07953789999999999 -0.00308015 -0.09700689999999999 
0.0756034 0.0260803 -0.0971113 
-0.0682581 0.00124171 -0.0873954 
0.0517693 -0.0432152 0.0373459 
6.94974e-05 0.0050689 0.0293785 
0.011935 0.031221 -0.160227 
-0.00125231 0.0492059 0.00336386 
0.0801974 -0.008280940000000001 -0.0931983 
-0.0498882 0.0325892 -0.153381 
-0.02369 -0.0519032 -0.0701537 
0.0751887 -0.0535088 0.0131967 
0.056372 0.0395445 -0.132447 
0.0429262 0.0576168 -0.0100796 
0.0832989 0.00102142 -0.08222699999999999 
0.09282890000000001 0.013685 0.0418665 
0.0623479 -0.0129259 -0.155134 
0.0262486 -0.0542749 -0.15928 
0.07486420000000001 0.0297247 -0.0944203 
0.032072 -0.057271 -0.107866 
0.0750753 -0.0319486 -0.0915792 
0.0728611 0.047281 -0.0660283 
-0.0114647 -0.0474369 -0.00719551 
0.0124551 0.0582396 -0.153621 
-0.00480536 0.0348545 0.0161284 
0.0634132 0.015956 0.0537561 
-0.009236869999999999 0.0483645 -0.160227 
0.0241192 -0.0580122 -0.110292 
0.0396781 -0.0493224 -0.152133 
0.0340897 -0.0578871 0.00602275 
-0.0628857 -0.0215476 -0.0540167 
-0.00480218 -0.0138757 -0.160227 
0.0866596 0.0384089 0.0349581 
0.06346449999999999 0.0515277 0.0227547 
0.0352356 0.0419325 0.0400561 
-0.0181605 0.053823 -0.08263 
0.0250324 -0.0579986 -0.106496 
0.00212597 -0.0150332 0.031094 
0.0140928 0.0480489 -0.160227 
-0.0679873 0.00294049 -0.110693 
0.08401980000000001 0.0113275 -0.077097 
0.00349825 -0.0549745 -0.0135397 
0.06029 -0.0449758 0.0347908 
0.0124176 -0.00163276 0.0452865 
0.00956747 -0.0586829 -0.06885090000000001 
0.0255438 0.0557539 -0.151474 
-0.0268803 0.051375 -0.0857912 
0.0560456 0.0384042 -0.136181 
-0.026743 -0.0216086 -0.00666304 
-0.0186763 -0.0453014 -0.160227 
0.03743 0.0572925 -0.08991830000000001 
-0.0533653 0.0348123 -0.148111 
-0.0241027 -0.0233066 -0.160227 
-0.0546174 -0.0420618 -0.06518019999999999 
0.0748166 0.0449834 0.0312532 
0.06895569999999999 -0.0180127 -0.127316 
-0.06507599999999999 0.0251709 -0.115274 
-0.0500368 -0.00330871 -0.160227 
-0.00935039 -0.0382945 0.00668232 
0.0775078 -0.0531109 0.0136038 
-0.00292124 -0.0570732 -0.08325109999999999 
0.0280078 -0.0489699 -0.160227 
-0.0460173 -0.0244104 -0.0319763 
0.0475015 0.0453639 -0.143717 
0.0138233 0.057957 -0.0288288 
0.008249100000000001 -0.0567445 -0.0197578 
0.0776066 -0.0478528 0.0259439 
0.0561051 0.0557198 0.0125122 
0.0558516 0.0127707 -0.160227 
-0.00500023 -0.0346389 0.0148836 
-0.0625231 0.00538546 -0.146487 
-0.0525495 -0.0336406 -0.149799 
0.0949924 -0.0206639 0.00296878 
0.0488099 -0.0508431 0.0259548 
0.0659984 0.0215869 -0.135293 
0.0115796 0.0578768 -0.160227 
0.0586232 -0.0512147 -0.09135890000000001 
0.0191161 -0.0234774 -0.160227 
0.0140732 0.047941 0.0233902 
-0.0608978 0.0370546 -0.13733 
-0.0580468 0.0388008 -0.0470987 
0.07803690000000001 0.0161368 -0.0979587 
0.0049524 -0.0586216 -0.09240619999999999 
-0.0306554 -0.0486025 -0.0470231 
-0.00406497 0.0027896 -0.160227 
-0.0116476 0.0169407 0.0140162 
0.0370531 -0.00530321 -0.160227 
0.00591131 0.0589509 -0.150708 
-0.0486328 -0.0441453 -0.107448 
-0.0659168 0.0222408 -0.08678329999999999 
0.0263328 -0.0586447 -0.0193363 
-0.0408126 0.0469034 -0.0687256 
-0.0496295 0.0150211 -0.0352673 
-0.0502205 0.0332053 -0.152591 
0.0740373 0.0247716 -0.10415 
0.09498280000000001 -0.0179699 0.0112433 
0.06760579999999999 0.029977 0.0469823 
-0.06823070000000001 0.00567176 -0.06855940000000001 
-0.00571137 0.0576145 -0.113781 
-0.0678599 0.009988469999999999 -0.0818792 
0.09498230000000001 -0.0120286 0.0220497 
0.0474291 -0.0575947 -0.0125939 
0.0262102 0.0565744 -0.142467 
0.0431975 -0.0420086 -0.160227 
-0.056086 0.0414509 -0.124159 
0.00535405 -0.0576798 -0.0569515 
0.0186687 -0.0578906 -0.13792 
-0.00414645 0.0577132 -0.109479 
-0.0112019 -0.0142331 0.0139333 
0.064544 0.0560159 -0.023717 
0.09257609999999999 0.0278403 -0.0345354 
0.0321298 0.0329093 0.047515 
0.0885679 0.0263127 -0.0506361 
0.0554478 0.0413281 0.0390676 
0.0602198 -0.0335671 -0.135286 
0.0888982 -0.0300116 -0.0451323 
0.0289024 0.0278767 0.0512757 
0.08483400000000001 -0.0472766 -0.0320205 
-0.0524297 -0.0182381 -0.0401395 
-0.0261285 0.0519497 -0.142299 
-0.0597004 -0.0392641 -0.05797 
-0.0334884 -0.0210093 -0.160227 
-0.0394521 0.0474036 -0.120862 
0.0950035 0.0297576 -0.0019648 
0.0657914 0.0203617 0.0521062 
-0.0190975 0.0417345 -0.00604262 
0.0394263 -0.037383 0.0437112 
0.047801 -0.0535781 -0.105667 
-0.00403406 0.0394837 0.0129995 
0.0558747 -0.0565114 -0.0455342 
0.0788547 -0.0518636 -0.0313765 
0.00568631 -0.0586804 -0.094183 
0.0417474 0.0573353 -0.0701672 
0.0787226 0.0469243 -0.0500316 
0.09495480000000001 -0.021608 0.0149433 
-0.0391392 -0.0112355 -0.160227 
0.0777854 -0.0391576 0.0381794 
0.0912703 0.0400649 -0.0242532 
0.00194419 -0.0219687 0.0293823 
0.060027 0.0249158 -0.150393 
0.0375072 0.0254443 -0.160227 
-0.016625 0.0534762 -0.0575656 
0.0420984 -0.0563062 0.0117793 
0.0944354 0.0364186 -0.009926920000000001 
-0.0181349 -0.0541026 -0.0872062 
0.09466040000000001 0.0304107 0.0171306 
-0.0284507 0.0512292 -0.121163 
0.0824913 0.00394446 -0.08523790000000001 
0.0181724 -0.0546304 -0.160227 
-0.0565549 0.0411613 -0.12028 
0.07297679999999999 -0.0393438 -0.0856455 
0.0051662 0.0112573 0.035493 
0.07489229999999999 0.0408189 -0.0759498 
0.0921159 0.0121498 0.0443157 
0.0197987 -0.0497194 0.0270155 
0.07841289999999999 0.00183825 0.0543792 
0.0929355 0.0133462 -0.0424791 
-0.0304663 0.0461724 -0.0263318 
-0.0422269 -0.0462953 -0.074005 
0.0840622 0.000878303 0.0531036 
-0.0313438 -0.0501463 -0.128829 
0.022668 -0.0573364 0.0109049 
-0.06609569999999999 -0.0205691 -0.0938276 
0.0746795 0.0387591 -0.0813649 
0.038202 0.0570672 -0.0947732 
0.0949184 0.0298967 0.00535205 
0.0705783 0.0184483 -0.123851 
-0.0260353 0.0497047 -0.160092 
-0.06801749999999999 -0.00122098 -0.119567 
-0.0500192 -0.0436667 -0.120097 
0.0836277 0.0294519 -0.0649204 
0.0509331 -0.0403636 -0.149455 
0.0704703 -0.0448362 0.0327791 
-0.0667181 -0.0165853 -0.108395 
-0.0317258 0.0311193 -0.160227 
0.0168335 -0.0109088 0.0503909 
-0.0342042 -0.0490329 -0.08583399999999999 
0.08821710000000001 0.0280875 -0.050245 
0.060503 0.0552113 -0.0573304 
-0.06407 0.012797 -0.143193 
-0.0310244 -0.04476 -0.160227 
-0.0528995 -0.0426567 -0.0597749 
0.00547279 -0.0567288 -0.032008 
0.0937617 -0.0365463 0.0193709 
-0.0142774 -0.0126889 -0.160227 
-0.0186032 -0.0052389 -0.160227 
-0.0275403 -0.04472 -0.0222851 
0.0041231 0.0102614 0.034296 
0.0947786 -0.0140821 -0.0278631 
-0.035987 0.0248681 -0.0170644 
0.0419878 0.0222831 -0.160227 
0.0950312 0.00650727 0.0204569 
-0.0041583 -0.0560514 -0.0619651 
-0.0561093 -0.0413621 -0.111282 
0.0651622 -0.0279106 -0.13109 
0.08561340000000001 0.0328597 -0.053924 
0.09497800000000001 0.00398111 -0.0199902 
-0.00993702 -0.0226497 0.0147404 
-0.0570429 -0.016497 -0.152492 
0.07344970000000001 0.0454248 -0.068883 
-0.0250697 -0.0523248 -0.146073 
-0.0676385 0.00686608 -0.131782 
-0.0189682 -0.0514878 -0.0417052 
-0.0274737 -0.008856670000000001 -0.00715516 
-0.00724832 0.0579578 -0.150628 
0.09492449999999999 -0.000687235 -0.0283898 
0.0694085 -0.0114312 -0.13125 
-0.0154488 0.0551973 -0.105997 
-0.052666 -0.0185294 -0.0404591 
0.0152111 -0.0583014 -0.136595 
0.07007049999999999 0.0236512 -0.118881 
-0.06793250000000001 0.00421146 -0.11104 
0.0111044 -0.0118713 0.0429331 
0.0752878 -0.0290427 -0.0944391 
0.0544183 0.0415999 -0.133033 
0.011578 0.0544617 0.00608077 
-0.0335348 -0.0186414 -0.160227 
0.0726271 -0.0322181 -0.0997275 
-0.0209766 -0.0536345 -0.113309 
0.0308522 0.0208515 0.0540806 
0.0261388 -0.0582036 0.00668954 
-0.009115959999999999 0.0305121 0.0135434 
-0.0559967 -0.0187986 -0.153069 
-0.0383822 -0.0134261 -0.0215899 
-0.00364117 -0.0545356 -0.028439 
0.07258920000000001 -0.0393304 0.0388499 
0.08104749999999999 -0.0130658 -0.08812390000000001 
-0.0138088 0.0112179 0.0114489 
0.06668250000000001 0.0530954 0.0179784 
0.0539723 -0.056576 -0.0504153 
-0.0222503 0.0529478 -0.0949747 
-0.0489682 -0.041854 -0.145567 
0.0260803 0.025179 -0.160227 
-0.0474194 0.00895308 -0.160227 
-0.0592026 0.0394522 -0.112016 
-0.0167602 0.0474331 -0.0119815 
-0.023531 0.0528609 -0.110126 
-0.0528451 0.0372668 -0.146894 
0.095015 0.00272083 -0.012892 
0.00351976 0.0574511 -0.0640064 
0.0732269 0.0444842 -0.0718293 
0.0209417 -0.058642 -0.0564983 
0.0565544 -0.0380271 -0.137735 
0.0736188 -0.0541509 -0.031218 
-0.0250695 0.0521957 -0.0980916 
0.048106 0.0446137 -0.143816 
